TimeGenerated,UserPrincipalName,IPAddress,Location,Country,ResultType,ResultDescription,AppDisplayName,DeviceDetail,RiskLevel,ClientApp
2026-07-27T07:31:00Z,ben@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T07:39:00Z,omar@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T07:44:00Z,priya@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:00:00Z,ben@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:00:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:00:00Z,emma@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:00:00Z,priya@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:01:00Z,alice@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:01:00Z,emma@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:02:00Z,emma@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:09:00Z,david@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:10:00Z,emma@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:15:00Z,alice@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:20:00Z,omar@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:28:00Z,daniel@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:32:00Z,alice@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:33:00Z,omar@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:37:00Z,david@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:40:00Z,alice@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:46:00Z,daniel@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:49:00Z,ben@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:50:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:51:00Z,emma@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T08:55:00Z,priya@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:05:00Z,emma@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:11:00Z,carol@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:14:00Z,carol@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:15:00Z,daniel@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:15:00Z,omar@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:20:00Z,daniel@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:23:00Z,ben@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:24:00Z,alice@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:28:00Z,david@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:30:00Z,priya@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:34:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:36:00Z,priya@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:36:00Z,daniel@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:40:00Z,david@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:41:00Z,omar@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:47:00Z,ben@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:48:00Z,omar@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T09:48:00Z,daniel@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:02:00Z,alice@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:05:00Z,omar@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:06:00Z,emma@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:08:00Z,emma@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:08:00Z,david@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:09:00Z,david@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:13:00Z,daniel@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:18:00Z,david@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:20:00Z,carol@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:22:00Z,emma@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:27:00Z,priya@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:31:00Z,priya@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:31:00Z,alice@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:33:00Z,omar@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:46:00Z,david@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:47:00Z,alice@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:51:00Z,daniel@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:57:00Z,emma@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T10:57:00Z,david@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:05:00Z,priya@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:05:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:05:00Z,david@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:05:00Z,priya@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:06:00Z,david@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:08:00Z,omar@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:10:00Z,ben@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:14:00Z,david@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:14:00Z,emma@cloudora.example,81.2.69.12,London,United Kingdom,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-27T11:20:00Z,carol@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:33:00Z,ben@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:36:00Z,daniel@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:38:00Z,daniel@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:41:00Z,alice@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:42:00Z,ben@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:45:00Z,ben@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:49:00Z,ben@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:52:00Z,carol@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:52:00Z,emma@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T11:54:00Z,emma@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:00:00Z,david@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:09:00Z,emma@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:12:00Z,carol@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:20:00Z,david@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:26:00Z,david@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:27:00Z,omar@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:29:00Z,daniel@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:33:00Z,ben@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:35:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:37:00Z,daniel@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:37:00Z,carol@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:49:00Z,emma@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:51:00Z,ben@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:53:00Z,daniel@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:53:00Z,priya@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:55:00Z,daniel@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:57:00Z,priya@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:58:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-27T12:59:00Z,david@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T12:59:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:01:00Z,david@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:05:00Z,omar@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:07:00Z,ben@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:12:00Z,priya@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:13:00Z,priya@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:22:00Z,david@cloudora.example,103.25.44.21,Bengaluru,India,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-27T13:23:00Z,emma@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:23:00Z,alice@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:27:00Z,alice@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:32:00Z,daniel@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:32:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:37:00Z,alice@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:39:00Z,omar@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:44:00Z,david@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:46:00Z,ben@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T13:58:00Z,carol@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T14:03:00Z,david@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T14:04:00Z,daniel@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T14:04:00Z,priya@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T14:19:00Z,emma@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T14:22:00Z,omar@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T14:23:00Z,carol@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T14:29:00Z,priya@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T14:32:00Z,ben@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T14:47:00Z,david@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T14:55:00Z,carol@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:00:00Z,carol@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:03:00Z,emma@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:15:00Z,david@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:22:00Z,daniel@cloudora.example,103.25.44.21,Bengaluru,India,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-27T15:22:00Z,david@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:29:00Z,carol@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:38:00Z,omar@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:39:00Z,alice@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:43:00Z,carol@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:47:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:51:00Z,carol@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:56:00Z,alice@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T15:57:00Z,daniel@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:02:00Z,emma@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:06:00Z,david@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:08:00Z,daniel@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:14:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:15:00Z,carol@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:18:00Z,omar@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:22:00Z,daniel@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:23:00Z,carol@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:37:00Z,emma@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:38:00Z,ben@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:43:00Z,ben@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:46:00Z,omar@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:50:00Z,carol@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T16:56:00Z,david@cloudora.example,81.2.69.11,London,United Kingdom,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-27T17:04:00Z,ben@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-27T17:05:00Z,omar@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
